,raceid,date,crewtype,racetype,file,number,teams,racename,distance,team,time,minutes,seconds,time_in_secs
22923,9582,2017-04-01,MHV,Heat,RowData2017.csv,3,"['NCST', 'BAYL', 'MURS']",Clemson Sprints Regatta,2000.0,MURS,07:29.8,7,29.8,449.8
22924,9583,2017-04-01,MHV,Heat,RowData2017.csv,1,"['HIPT', 'UGA', 'CLEM', 'CCHR']",Clemson Sprints Regatta,2000.0,HIPT,06:37.9,6,37.9,397.9
22925,9583,2017-04-01,MHV,Heat,RowData2017.csv,2,"['HIPT', 'UGA', 'CLEM', 'CCHR']",Clemson Sprints Regatta,2000.0,UGA,06:42.6,6,42.6,402.6
22926,9583,2017-04-01,MHV,Heat,RowData2017.csv,3,"['HIPT', 'UGA', 'CLEM', 'CCHR']",Clemson Sprints Regatta,2000.0,CLEM,06:55.9,6,55.9,415.9
22927,9583,2017-04-01,MHV,Heat,RowData2017.csv,4,"['HIPT', 'UGA', 'CLEM', 'CCHR']",Clemson Sprints Regatta,2000.0,CCHR,07:30.2,7,30.2,450.2
22928,9584,2017-04-01,MHV,Final,RowData2017.csv,1,"['WWAS', 'WAST']",Husky Open,2000.0,WWAS,06:25.2,6,25.2,385.2
22929,9584,2017-04-01,MHV,Final,RowData2017.csv,2,"['WWAS', 'WAST']",Husky Open,2000.0,WAST,06:32.0,6,32.0,392.0
22930,9585,2017-04-01,MHV,Final,RowData2017.csv,1,"['UGA', 'HIPT', 'CLEM', 'NCST', 'BAYL']",Clemson Sprints Regatta,2000.0,UGA,06:23.5,6,23.5,383.5
22931,9585,2017-04-01,MHV,Final,RowData2017.csv,2,"['UGA', 'HIPT', 'CLEM', 'NCST', 'BAYL']",Clemson Sprints Regatta,2000.0,HIPT,06:24.5,6,24.5,384.5
22932,9585,2017-04-01,MHV,Final,RowData2017.csv,3,"['UGA', 'HIPT', 'CLEM', 'NCST', 'BAYL']",Clemson Sprints Regatta,2000.0,CLEM,06:42.2,6,42.2,402.2
22933,9585,2017-04-01,MHV,Final,RowData2017.csv,4,"['UGA', 'HIPT', 'CLEM', 'NCST', 'BAYL']",Clemson Sprints Regatta,2000.0,NCST,06:45.7,6,45.7,405.7
22934,9585,2017-04-01,MHV,Final,RowData2017.csv,5,"['UGA', 'HIPT', 'CLEM', 'NCST', 'BAYL']",Clemson Sprints Regatta,2000.0,BAYL,06:55.9,6,55.9,415.9
22935,9586,2017-04-01,MLV,Final,RowData2017.csv,1,"['MIT', 'UVIC', 'PURD', 'CALM']",San Diego Crew Classic,1.0,MIT,06:25.6,6,25.6,385.6
22936,9586,2017-04-01,MLV,Final,RowData2017.csv,2,"['MIT', 'UVIC', 'PURD', 'CALM']",San Diego Crew Classic,1.0,UVIC,06:25.9,6,25.9,385.9
22937,9586,2017-04-01,MLV,Final,RowData2017.csv,3,"['MIT', 'UVIC', 'PURD', 'CALM']",San Diego Crew Classic,1.0,PURD,06:27.5,6,27.5,387.5
22938,9586,2017-04-01,MLV,Final,RowData2017.csv,4,"['MIT', 'UVIC', 'PURD', 'CALM']",San Diego Crew Classic,1.0,CALM,06:51.5,6,51.5,411.5
22939,9587,2017-04-01,MHV,Final,RowData2017.csv,1,"['PUGS', 'LECL']",Husky Open,2000.0,PUGS,06:27.7,6,27.7,387.7
22940,9587,2017-04-01,MHV,Final,RowData2017.csv,2,"['PUGS', 'LECL']",Husky Open,2000.0,LECL,06:29.8,6,29.8,389.8
22941,9588,2017-04-01,MHV,Final,RowData2017.csv,1,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,STET,06:17.4,6,17.4,377.4
22942,9588,2017-04-01,MHV,Final,RowData2017.csv,2,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,FLA,06:17.5,6,17.5,377.5
22943,9588,2017-04-01,MHV,Final,RowData2017.csv,3,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,TULN,06:39.5,6,39.5,399.5
22944,9588,2017-04-01,MHV,Final,RowData2017.csv,4,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,EMBR,06:44.4,6,44.4,404.4
22945,9588,2017-04-01,MHV,Final,RowData2017.csv,5,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,SFLA,06:47.2,6,47.2,407.2
22946,9588,2017-04-01,MHV,Final,RowData2017.csv,6,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,FLST,06:47.9,6,47.9,407.9
22947,9588,2017-04-01,MHV,Final,RowData2017.csv,7,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,CFLA,06:50.5,6,50.5,410.5
22948,9588,2017-04-01,MHV,Final,RowData2017.csv,8,"['STET', 'FLA', 'TULN', 'EMBR', 'SFLA', 'FLST', 'CFLA', 'EMOR']",FIRA Championships,2000.0,EMOR,07:12.2,7,12.2,432.2
22949,9589,2017-04-01,MHV,Final,RowData2017.csv,1,"['LASL', 'WASC', 'STMD']",Washington College vs. St. Mary's Colleg,2000.0,LASL,07:48.6,7,48.6,468.6
22950,9589,2017-04-01,MHV,Final,RowData2017.csv,2,"['LASL', 'WASC', 'STMD']",Washington College vs. St. Mary's Colleg,2000.0,WASC,07:58.4,7,58.4,478.4
22951,9589,2017-04-01,MHV,Final,RowData2017.csv,3,"['LASL', 'WASC', 'STMD']",Washington College vs. St. Mary's Colleg,2000.0,STMD,08:04.1,8,4.1,484.1
22952,9590,2017-04-01,MHV,Final,RowData2017.csv,1,"['LEHI', 'LAFA']",The River Cup,2000.0,LEHI,06:55.5,6,55.5,415.5
22953,9590,2017-04-01,MHV,Final,RowData2017.csv,2,"['LEHI', 'LAFA']",The River Cup,2000.0,LAFA,07:17.6,7,17.6,437.6
22954,9591,2017-04-01,MHV,Final,RowData2017.csv,1,"['ITHA', 'FRMA']",Cayuga Duals: PM pairings,2000.0,ITHA,06:44.8,6,44.8,404.8
22955,9591,2017-04-01,MHV,Final,RowData2017.csv,2,"['ITHA', 'FRMA']",Cayuga Duals: PM pairings,2000.0,FRMA,07:16.9,7,16.9,436.9
22956,9592,2017-04-01,MHV,Final,RowData2017.csv,1,"['PENN', 'DREX']",Drexel University vs. University of Penn,2000.0,PENN,06:04.8,6,4.8,364.8
22957,9592,2017-04-01,MHV,Final,RowData2017.csv,2,"['PENN', 'DREX']",Drexel University vs. University of Penn,2000.0,DREX,06:15.8,6,15.8,375.8
22958,9593,2017-04-01,MHV,Final,RowData2017.csv,1,"['PRIN', 'NAVY']",Navy-Princeton Cup,2000.0,PRIN,06:09.7,6,9.7,369.7
22959,9593,2017-04-01,MHV,Final,RowData2017.csv,2,"['PRIN', 'NAVY']",Navy-Princeton Cup,2000.0,NAVY,06:27.7,6,27.7,387.7
22960,9594,2017-04-01,MHV,Final,RowData2017.csv,1,"['MERC', 'FRMA']",Cayuga Duals: AM Pairings,2000.0,MERC,06:35.1,6,35.1,395.1
22961,9594,2017-04-01,MHV,Final,RowData2017.csv,2,"['MERC', 'FRMA']",Cayuga Duals: AM Pairings,2000.0,FRMA,07:04.1,7,4.1,424.1
22962,9595,2017-04-02,WLV,Final,RowData2017.csv,1,"['UVIC', 'CAL', 'UCIR']",San Diego Crew Classic,2000.0,UVIC,06:56.2,6,56.2,416.2
22963,9595,2017-04-02,WLV,Final,RowData2017.csv,2,"['UVIC', 'CAL', 'UCIR']",San Diego Crew Classic,2000.0,CAL,07:30.7,7,30.7,450.7
22964,9595,2017-04-02,WLV,Final,RowData2017.csv,3,"['UVIC', 'CAL', 'UCIR']",San Diego Crew Classic,2000.0,UCIR,08:05.3,8,5.3,485.3
22965,9596,2017-04-02,WHV,Final,RowData2017.csv,1,"['RADC#', 'BATE', 'SIMM']",Harvard-Radcliffe Lightweight Women vs.,2000.0,RADC#,07:14.1,7,14.1,434.1
22966,9596,2017-04-02,WHV,Final,RowData2017.csv,2,"['RADC#', 'BATE', 'SIMM']",Harvard-Radcliffe Lightweight Women vs.,2000.0,BATE,07:22.1,7,22.1,442.1
22967,9596,2017-04-02,WHV,Final,RowData2017.csv,3,"['RADC#', 'BATE', 'SIMM']",Harvard-Radcliffe Lightweight Women vs.,2000.0,SIMM,08:00.4,8,0.4,480.4
22968,9597,2017-04-02,WHV,Final,RowData2017.csv,1,"['RIT', 'MERC']","Mercyhurst, RIT Rochester Institute Tech",2000.0,RIT,07:14.0,7,14.0,434.0
22969,9597,2017-04-02,WHV,Final,RowData2017.csv,2,"['RIT', 'MERC']","Mercyhurst, RIT Rochester Institute Tech",2000.0,MERC,07:14.7,7,14.7,434.7
22970,9598,2017-04-02,WHV,Final,RowData2017.csv,1,"['SMU', 'STJO', 'VILN', 'STMY', 'SCLA']",San Diego Crew Classic,2000.0,SMU,06:53.6,6,53.6,413.6
22971,9598,2017-04-02,WHV,Final,RowData2017.csv,2,"['SMU', 'STJO', 'VILN', 'STMY', 'SCLA']",San Diego Crew Classic,2000.0,STJO,07:00.6,7,0.6,420.6
22972,9598,2017-04-02,WHV,Final,RowData2017.csv,3,"['SMU', 'STJO', 'VILN', 'STMY', 'SCLA']",San Diego Crew Classic,2000.0,VILN,07:01.4,7,1.4,421.4
22973,9598,2017-04-02,WHV,Final,RowData2017.csv,4,"['SMU', 'STJO', 'VILN', 'STMY', 'SCLA']",San Diego Crew Classic,2000.0,STMY,07:02.5,7,2.5,422.5
22974,9598,2017-04-02,WHV,Final,RowData2017.csv,5,"['SMU', 'STJO', 'VILN', 'STMY', 'SCLA']",San Diego Crew Classic,2000.0,SCLA,07:18.0,7,18.0,438.0
22975,9599,2017-04-02,WHV,Final,RowData2017.csv,1,"['STAN', 'OHST']",Pac-12 Challenge,2000.0,STAN,06:26.4,6,26.4,386.4
22976,9599,2017-04-02,WHV,Final,RowData2017.csv,2,"['STAN', 'OHST']",Pac-12 Challenge,2000.0,OHST,06:34.6,6,34.6,394.6
22977,9600,2017-04-02,WHV,Final,RowData2017.csv,1,"['STAN#', 'TENN', 'SDSU', 'GW', 'LOMY', 'SACS']",San Diego Crew Classic,2000.0,STAN#,06:35.8,6,35.8,395.8
22978,9600,2017-04-02,WHV,Final,RowData2017.csv,2,"['STAN#', 'TENN', 'SDSU', 'GW', 'LOMY', 'SACS']",San Diego Crew Classic,2000.0,TENN,06:40.2,6,40.2,400.2
22979,9600,2017-04-02,WHV,Final,RowData2017.csv,3,"['STAN#', 'TENN', 'SDSU', 'GW', 'LOMY', 'SACS']",San Diego Crew Classic,2000.0,SDSU,06:45.5,6,45.5,405.5
22980,9600,2017-04-02,WHV,Final,RowData2017.csv,4,"['STAN#', 'TENN', 'SDSU', 'GW', 'LOMY', 'SACS']",San Diego Crew Classic,2000.0,GW,06:47.8,6,47.8,407.8
22981,9600,2017-04-02,WHV,Final,RowData2017.csv,5,"['STAN#', 'TENN', 'SDSU', 'GW', 'LOMY', 'SACS']",San Diego Crew Classic,2000.0,LOMY,06:49.7,6,49.7,409.7
22982,9600,2017-04-02,WHV,Final,RowData2017.csv,6,"['STAN#', 'TENN', 'SDSU', 'GW', 'LOMY', 'SACS']",San Diego Crew Classic,2000.0,SACS,06:50.1,6,50.1,410.1
22983,9601,2017-04-02,WHV,Final,RowData2017.csv,1,"['SYRA', 'PENN', 'NORT', 'DART', 'NAVY', 'URI']",First Doc Hosea Invitational - Finals,2000.0,SYRA,06:30.4,6,30.4,390.4
22984,9601,2017-04-02,WHV,Final,RowData2017.csv,2,"['SYRA', 'PENN', 'NORT', 'DART', 'NAVY', 'URI']",First Doc Hosea Invitational - Finals,2000.0,PENN,06:34.5,6,34.5,394.5
22985,9601,2017-04-02,WHV,Final,RowData2017.csv,3,"['SYRA', 'PENN', 'NORT', 'DART', 'NAVY', 'URI']",First Doc Hosea Invitational - Finals,2000.0,NORT,06:35.2,6,35.2,395.2
22986,9601,2017-04-02,WHV,Final,RowData2017.csv,4,"['SYRA', 'PENN', 'NORT', 'DART', 'NAVY', 'URI']",First Doc Hosea Invitational - Finals,2000.0,DART,06:42.9,6,42.9,402.9
22987,9601,2017-04-02,WHV,Final,RowData2017.csv,5,"['SYRA', 'PENN', 'NORT', 'DART', 'NAVY', 'URI']",First Doc Hosea Invitational - Finals,2000.0,NAVY,06:48.0,6,48.0,408.0
22988,9601,2017-04-02,WHV,Final,RowData2017.csv,6,"['SYRA', 'PENN', 'NORT', 'DART', 'NAVY', 'URI']",First Doc Hosea Invitational - Finals,2000.0,URI,06:54.5,6,54.5,414.5
22989,9602,2017-04-02,WHV,Final,RowData2017.csv,1,"['TEX', 'USC', 'WISC', 'WAST', 'UBC', 'UCLA']",San Diego Crew Classic,2000.0,TEX,06:16.7,6,16.7,376.7
22990,9602,2017-04-02,WHV,Final,RowData2017.csv,2,"['TEX', 'USC', 'WISC', 'WAST', 'UBC', 'UCLA']",San Diego Crew Classic,2000.0,USC,06:20.6,6,20.6,380.6
22991,9602,2017-04-02,WHV,Final,RowData2017.csv,3,"['TEX', 'USC', 'WISC', 'WAST', 'UBC', 'UCLA']",San Diego Crew Classic,2000.0,WISC,06:27.0,6,27.0,387.0
22992,9602,2017-04-02,WHV,Final,RowData2017.csv,4,"['TEX', 'USC', 'WISC', 'WAST', 'UBC', 'UCLA']",San Diego Crew Classic,2000.0,WAST,06:29.4,6,29.4,389.4
22993,9602,2017-04-02,WHV,Final,RowData2017.csv,5,"['TEX', 'USC', 'WISC', 'WAST', 'UBC', 'UCLA']",San Diego Crew Classic,2000.0,UBC,06:33.4,6,33.4,393.4
22994,9602,2017-04-02,WHV,Final,RowData2017.csv,6,"['TEX', 'USC', 'WISC', 'WAST', 'UBC', 'UCLA']",San Diego Crew Classic,2000.0,UCLA,06:37.0,6,37.0,397.0
22995,9603,2017-04-02,WHV,Final,RowData2017.csv,1,"['UCDV', 'COLO', 'SPAC', 'AZST', 'CHAP', 'CSLB']",San Diego Crew Classic,2000.0,UCDV,07:14.9,7,14.9,434.9
22996,9603,2017-04-02,WHV,Final,RowData2017.csv,2,"['UCDV', 'COLO', 'SPAC', 'AZST', 'CHAP', 'CSLB']",San Diego Crew Classic,2000.0,COLO,07:23.7,7,23.7,443.7
22997,9603,2017-04-02,WHV,Final,RowData2017.csv,3,"['UCDV', 'COLO', 'SPAC', 'AZST', 'CHAP', 'CSLB']",San Diego Crew Classic,2000.0,SPAC,07:29.1,7,29.1,449.1
22998,9603,2017-04-02,WHV,Final,RowData2017.csv,4,"['UCDV', 'COLO', 'SPAC', 'AZST', 'CHAP', 'CSLB']",San Diego Crew Classic,2000.0,AZST,07:47.0,7,47.0,467.0
22999,9603,2017-04-02,WHV,Final,RowData2017.csv,5,"['UCDV', 'COLO', 'SPAC', 'AZST', 'CHAP', 'CSLB']",San Diego Crew Classic,2000.0,CHAP,08:04.4,8,4.4,484.4
23000,9603,2017-04-02,WHV,Final,RowData2017.csv,6,"['UCDV', 'COLO', 'SPAC', 'AZST', 'CHAP', 'CSLB']",San Diego Crew Classic,2000.0,CSLB,08:29.8,8,29.8,509.8
23001,9604,2017-04-02,WHV,Heat,RowData2017.csv,1,"['ROMO', 'ARMY', 'VCOM', 'MAWA', 'CATH']",Occoquan Sprints,2000.0,ROMO,07:59.0,7,59.0,479.0
23002,9604,2017-04-02,WHV,Heat,RowData2017.csv,2,"['ROMO', 'ARMY', 'VCOM', 'MAWA', 'CATH']",Occoquan Sprints,2000.0,ARMY,08:01.9,8,1.9,481.9
23003,9604,2017-04-02,WHV,Heat,RowData2017.csv,3,"['ROMO', 'ARMY', 'VCOM', 'MAWA', 'CATH']",Occoquan Sprints,2000.0,VCOM,08:30.9,8,30.9,510.9
23004,9604,2017-04-02,WHV,Heat,RowData2017.csv,4,"['ROMO', 'ARMY', 'VCOM', 'MAWA', 'CATH']",Occoquan Sprints,2000.0,MAWA,09:14.9,9,14.9,554.9
23005,9604,2017-04-02,WHV,Heat,RowData2017.csv,5,"['ROMO', 'ARMY', 'VCOM', 'MAWA', 'CATH']",Occoquan Sprints,2000.0,CATH,09:27.3,9,27.3,567.3
23006,9605,2017-04-02,WHV,Final,RowData2017.csv,1,"['UVIC', 'USD', 'UCSB']",San Diego Crew Classic,2000.0,UVIC,06:37.0,6,37.0,397.0
23007,9605,2017-04-02,WHV,Final,RowData2017.csv,2,"['UVIC', 'USD', 'UCSB']",San Diego Crew Classic,2000.0,USD,06:38.7,6,38.7,398.7
23008,9605,2017-04-02,WHV,Final,RowData2017.csv,3,"['UVIC', 'USD', 'UCSB']",San Diego Crew Classic,2000.0,UCSB,06:55.7,6,55.7,415.7
23009,9606,2017-04-02,WHV,Final,RowData2017.csv,1,"['VT', 'MAWA', 'UMD']",Occoquan Sprints,2000.0,VT,09:01.0,9,1.0,541.0
23010,9606,2017-04-02,WHV,Final,RowData2017.csv,2,"['VT', 'MAWA', 'UMD']",Occoquan Sprints,2000.0,MAWA,09:27.5,9,27.5,567.5
23011,9606,2017-04-02,WHV,Final,RowData2017.csv,3,"['VT', 'MAWA', 'UMD']",Occoquan Sprints,2000.0,UMD,09:42.1,9,42.1,582.1
23012,9607,2017-04-02,WHV,Final,RowData2017.csv,1,"['WASH', 'UVA']",Pac-12 Challenge,2000.0,WASH,06:22.2,6,22.2,382.2
23013,9607,2017-04-02,WHV,Final,RowData2017.csv,2,"['WASH', 'UVA']",Pac-12 Challenge,2000.0,UVA,06:33.5,6,33.5,393.5
23014,9608,2017-04-02,WHV,Final,RowData2017.csv,1,"['WILL', 'WELL', 'WLSM*']",William Smith v. Wellesley and Williams,2000.0,WILL,08:12.1,8,12.1,492.1
23015,9608,2017-04-02,WHV,Final,RowData2017.csv,2,"['WILL', 'WELL', 'WLSM*']",William Smith v. Wellesley and Williams,2000.0,WELL,08:17.4,8,17.4,497.4
23016,9608,2017-04-02,WHV,Final,RowData2017.csv,3,"['WILL', 'WELL', 'WLSM*']",William Smith v. Wellesley and Williams,2000.0,WLSM*,08:30.8,8,30.8,510.8
23017,9609,2017-04-02,WHV,Final,RowData2017.csv,1,"['WWAS', 'HUMS', 'GV', 'UCSD', 'PURD', 'OC']",San Diego Crew Classic,2000.0,WWAS,06:53.3,6,53.3,413.3
23018,9609,2017-04-02,WHV,Final,RowData2017.csv,2,"['WWAS', 'HUMS', 'GV', 'UCSD', 'PURD', 'OC']",San Diego Crew Classic,2000.0,HUMS,07:00.9,7,0.9,420.9
23019,9609,2017-04-02,WHV,Final,RowData2017.csv,3,"['WWAS', 'HUMS', 'GV', 'UCSD', 'PURD', 'OC']",San Diego Crew Classic,2000.0,GV,07:07.5,7,7.5,427.5
23020,9609,2017-04-02,WHV,Final,RowData2017.csv,4,"['WWAS', 'HUMS', 'GV', 'UCSD', 'PURD', 'OC']",San Diego Crew Classic,2000.0,UCSD,07:09.4,7,9.4,429.4
23021,9609,2017-04-02,WHV,Final,RowData2017.csv,5,"['WWAS', 'HUMS', 'GV', 'UCSD', 'PURD', 'OC']",San Diego Crew Classic,2000.0,PURD,07:13.0,7,13.0,433.0
23022,9609,2017-04-02,WHV,Final,RowData2017.csv,6,"['WWAS', 'HUMS', 'GV', 'UCSD', 'PURD', 'OC']",San Diego Crew Classic,2000.0,OC,07:20.2,7,20.2,440.2
23023,9610,2017-04-02,WHV,Heat,RowData2017.csv,1,"['DART', 'NAVY', 'URI', 'MINN', 'UMAS']",First Doc Hosea Invitational - Heats,2000.0,DART,06:46.8,6,46.8,406.8
23024,9610,2017-04-02,WHV,Heat,RowData2017.csv,2,"['DART', 'NAVY', 'URI', 'MINN', 'UMAS']",First Doc Hosea Invitational - Heats,2000.0,NAVY,06:49.8,6,49.8,409.8
23025,9610,2017-04-02,WHV,Heat,RowData2017.csv,3,"['DART', 'NAVY', 'URI', 'MINN', 'UMAS']",First Doc Hosea Invitational - Heats,2000.0,URI,06:51.2,6,51.2,411.2
23026,9610,2017-04-02,WHV,Heat,RowData2017.csv,4,"['DART', 'NAVY', 'URI', 'MINN', 'UMAS']",First Doc Hosea Invitational - Heats,2000.0,MINN,06:54.9,6,54.9,414.9
23027,9610,2017-04-02,WHV,Heat,RowData2017.csv,5,"['DART', 'NAVY', 'URI', 'MINN', 'UMAS']",First Doc Hosea Invitational - Heats,2000.0,UMAS,06:57.9,6,57.9,417.9
23028,9611,2017-04-02,WHV,Heat,RowData2017.csv,1,"['GMAS', 'LOYO', 'WLMY', 'VT', 'UMD']",Occoquan Sprints,2000.0,GMAS,08:03.4,8,3.4,483.4
23029,9611,2017-04-02,WHV,Heat,RowData2017.csv,2,"['GMAS', 'LOYO', 'WLMY', 'VT', 'UMD']",Occoquan Sprints,2000.0,LOYO,08:15.8,8,15.8,495.8
23030,9611,2017-04-02,WHV,Heat,RowData2017.csv,3,"['GMAS', 'LOYO', 'WLMY', 'VT', 'UMD']",Occoquan Sprints,2000.0,WLMY,08:16.6,8,16.6,496.6
23031,9611,2017-04-02,WHV,Heat,RowData2017.csv,4,"['GMAS', 'LOYO', 'WLMY', 'VT', 'UMD']",Occoquan Sprints,2000.0,VT,08:47.4,8,47.4,527.4
23032,9611,2017-04-02,WHV,Heat,RowData2017.csv,5,"['GMAS', 'LOYO', 'WLMY', 'VT', 'UMD']",Occoquan Sprints,2000.0,UMD,09:59.9,9,59.9,599.9
23033,9612,2017-04-02,WHV,Heat,RowData2017.csv,1,"['SYRA', 'PENN', 'NORT', 'BU', 'RUTG']",First Doc Hosea Invitational - Heats,2000.0,SYRA,06:32.9,6,32.9,392.9
23034,9612,2017-04-02,WHV,Heat,RowData2017.csv,2,"['SYRA', 'PENN', 'NORT', 'BU', 'RUTG']",First Doc Hosea Invitational - Heats,2000.0,PENN,06:35.7,6,35.7,395.7
23035,9612,2017-04-02,WHV,Heat,RowData2017.csv,3,"['SYRA', 'PENN', 'NORT', 'BU', 'RUTG']",First Doc Hosea Invitational - Heats,2000.0,NORT,06:42.3,6,42.3,402.3
23036,9612,2017-04-02,WHV,Heat,RowData2017.csv,4,"['SYRA', 'PENN', 'NORT', 'BU', 'RUTG']",First Doc Hosea Invitational - Heats,2000.0,BU,06:53.6,6,53.6,413.6
23037,9612,2017-04-02,WHV,Heat,RowData2017.csv,5,"['SYRA', 'PENN', 'NORT', 'BU', 'RUTG']",First Doc Hosea Invitational - Heats,2000.0,RUTG,07:08.8,7,8.8,428.8
23038,9613,2017-04-02,WHV,Final,RowData2017.csv,1,"['UNH', 'UVM']",Patriot Cup,2000.0,UNH,06:25.9,6,25.9,385.9
23039,9613,2017-04-02,WHV,Final,RowData2017.csv,2,"['UNH', 'UVM']",Patriot Cup,2000.0,UVM,06:29.5,6,29.5,389.5
23040,9614,2017-04-02,WHV,Final,RowData2017.csv,1,"['MINN', 'BU', 'UMAS', 'RUTG']",First Doc Hosea Invitational - Finals,2000.0,MINN,06:49.4,6,49.4,409.4
23041,9614,2017-04-02,WHV,Final,RowData2017.csv,2,"['MINN', 'BU', 'UMAS', 'RUTG']",First Doc Hosea Invitational - Finals,2000.0,BU,06:52.5,6,52.5,412.5
23042,9614,2017-04-02,WHV,Final,RowData2017.csv,3,"['MINN', 'BU', 'UMAS', 'RUTG']",First Doc Hosea Invitational - Finals,2000.0,UMAS,06:54.6,6,54.6,414.6
23043,9614,2017-04-02,WHV,Final,RowData2017.csv,4,"['MINN', 'BU', 'UMAS', 'RUTG']",First Doc Hosea Invitational - Finals,2000.0,RUTG,07:07.3,7,7.3,427.3
23044,9615,2017-04-02,WHV,Final,RowData2017.csv,1,"['HAML', 'FRMA', 'SKID']","Franklin & Marshall, Hamilton, Skidmore",2000.0,HAML,08:06.7,8,6.7,486.7
23045,9615,2017-04-02,WHV,Final,RowData2017.csv,2,"['HAML', 'FRMA', 'SKID']","Franklin & Marshall, Hamilton, Skidmore",2000.0,FRMA,08:22.0,8,22.0,502.0
23046,9615,2017-04-02,WHV,Final,RowData2017.csv,3,"['HAML', 'FRMA', 'SKID']","Franklin & Marshall, Hamilton, Skidmore",2000.0,SKID,08:41.6,8,41.6,521.6
23047,9616,2017-04-02,WHV,Final,RowData2017.csv,1,"['GMAS', 'ARMY', 'LOYO', 'ROMO', 'WLMY', 'VCOM']",Occoquan Sprints,2000.0,GMAS,07:24.0,7,24.0,444.0
23048,9616,2017-04-02,WHV,Final,RowData2017.csv,2,"['GMAS', 'ARMY', 'LOYO', 'ROMO', 'WLMY', 'VCOM']",Occoquan Sprints,2000.0,ARMY,07:29.9,7,29.9,449.9
23049,9616,2017-04-02,WHV,Final,RowData2017.csv,3,"['GMAS', 'ARMY', 'LOYO', 'ROMO', 'WLMY', 'VCOM']",Occoquan Sprints,2000.0,LOYO,07:41.1,7,41.1,461.1
23050,9616,2017-04-02,WHV,Final,RowData2017.csv,4,"['GMAS', 'ARMY', 'LOYO', 'ROMO', 'WLMY', 'VCOM']",Occoquan Sprints,2000.0,ROMO,07:41.5,7,41.5,461.5
23051,9616,2017-04-02,WHV,Final,RowData2017.csv,5,"['GMAS', 'ARMY', 'LOYO', 'ROMO', 'WLMY', 'VCOM']",Occoquan Sprints,2000.0,WLMY,07:51.2,7,51.2,471.2
23052,9616,2017-04-02,WHV,Final,RowData2017.csv,6,"['GMAS', 'ARMY', 'LOYO', 'ROMO', 'WLMY', 'VCOM']",Occoquan Sprints,2000.0,VCOM,08:21.3,8,21.3,501.3
23053,9617,2017-04-02,WHV,Final,RowData2017.csv,1,"['HC', 'COLG']","Colgate, Holy Cross",2000.0,HC,06:59.0,6,59.0,419.0
23054,9617,2017-04-02,WHV,Final,RowData2017.csv,2,"['HC', 'COLG']","Colgate, Holy Cross",2000.0,COLG,07:07.4,7,7.4,427.4
23055,9618,2017-04-02,MHV,Final,RowData2017.csv,1,"['ARMY', 'DELA', 'GMAS', 'LOYO', 'VCOM', 'MAWA']",Occoquan Sprints,2000.0,ARMY,06:26.3,6,26.3,386.3
23056,9618,2017-04-02,MHV,Final,RowData2017.csv,2,"['ARMY', 'DELA', 'GMAS', 'LOYO', 'VCOM', 'MAWA']",Occoquan Sprints,2000.0,DELA,06:28.0,6,28.0,388.0
23057,9618,2017-04-02,MHV,Final,RowData2017.csv,3,"['ARMY', 'DELA', 'GMAS', 'LOYO', 'VCOM', 'MAWA']",Occoquan Sprints,2000.0,GMAS,06:53.2,6,53.2,413.2
23058,9618,2017-04-02,MHV,Final,RowData2017.csv,4,"['ARMY', 'DELA', 'GMAS', 'LOYO', 'VCOM', 'MAWA']",Occoquan Sprints,2000.0,LOYO,07:03.0,7,3.0,423.0
23059,9618,2017-04-02,MHV,Final,RowData2017.csv,5,"['ARMY', 'DELA', 'GMAS', 'LOYO', 'VCOM', 'MAWA']",Occoquan Sprints,2000.0,VCOM,07:08.9,7,8.9,428.9
23060,9618,2017-04-02,MHV,Final,RowData2017.csv,6,"['ARMY', 'DELA', 'GMAS', 'LOYO', 'VCOM', 'MAWA']",Occoquan Sprints,2000.0,MAWA,07:24.1,7,24.1,444.1
23061,9619,2017-04-02,MHV,Final,RowData2017.csv,1,"['BU', 'BRWN']",Michalson Cup,2000.0,BU,06:02.7,6,2.7,362.7
23062,9619,2017-04-02,MHV,Final,RowData2017.csv,2,"['BU', 'BRWN']",Michalson Cup,2000.0,BRWN,06:03.1,6,3.1,363.1
23063,9620,2017-04-02,MHV,Final,RowData2017.csv,1,"['CAL', 'YALE', 'STAN', 'UVIC', 'UCSB', 'MICH']",San Diego Crew Classic,2000.0,CAL,05:35.5,5,35.5,335.5
